SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;45;384;2023-08-17;4583001999;1;01;1995-11-14;90;КУ КБ "РТБК" (ООО) - ГК "АСВ";044525208;30101810500000000280;КУ АО БАНК "ТГБ" - ГК "АСВ";044525280;30101810345250000208;Назначение платежа? Например, порядковый номер ED101 = 384
02;45;385;2023-08-17;4583001999;1;01;2015-06-26;90;КУ ЗАО "ПРОМСБЕРБАНК" - ГК "АСВ";044525366;30101810245250000366;КУ АО "МЕТРОБАНК" - ГК "АСВ";044525471;30101810745250000471;Назначение платежа? Например, порядковый номер ED101 = 385
02;45;386;2023-08-17;4583001999;1;01;2015-04-10;90;КУ ООО КБ "АКАДЕМРУСБАНК" - ГК "АСВ";044525270;30101810645250000270;КУ АО БАНК "РСКБ" - ГК "АСВ";044525211;30101810345250000211;Назначение платежа? Например, порядковый номер ED101 = 386
02;45;387;2023-08-17;4583001999;1;01;2019-11-14;90;КУ ООО "Промрегионбанк" - ГК "АСВ";044525814;30101810645250000814;КУ ОАО КБ "СТРОЙКРЕДИТ" - ГК "АСВ";044525718;30101810945250000718;Назначение платежа? Например, порядковый номер ED101 = 387
02;45;388;2023-08-17;4583001999;1;01;2017-01-10;90;КУ ООО "ВЕСТИНТЕРБАНК" - ГК "АСВ";044525071;30101810145250000071;КУ ПАО "БАНК ЕКАТЕРИНИНСКИЙ" - ГК "АСВ";044525244;30101810545250000244;Назначение платежа? Например, порядковый номер ED101 = 388
02;45;389;2023-08-17;4583001999;1;01;2016-07-07;90;КУ АКБ "КРОССИНВЕСТБАНК" (ОАО) - ГК "АСВ";044525246;30101810145250000246;КУ КБ "МИКО-БАНК" ООО - ГК "АСВ";044525284;30101810945250000284;Назначение платежа? Например, порядковый номер ED101 = 389
02;45;390;2023-08-17;4583001999;1;01;2017-04-06;90;КУ КБ"МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ"(АО)ГК"АСВ";044525541;30101810100000000541;КУ АКБ "СТРАТЕГИЯ" (ПАО) - ГК "АСВ";044525563;30101810145250000563;Назначение платежа? Например, порядковый номер ED101 = 390
02;45;391;2023-08-17;4583001999;1;01;2016-03-25;90;КУ АО "РУССТРОЙБАНК" - ГК "АСВ";044525591;30101810845250000591;КУ "МИЛЛЕНИУМ БАНК" (ЗАО) - ГК "АСВ";044525597;30101810645250000597;Назначение платежа? Например, порядковый номер ED101 = 391
02;45;392;2023-08-17;4583001999;1;01;2015-12-18;90;КУ ООО КБ "ДОРИС БАНК" - ГК "АСВ";044525608;30101810945250000608;АО "Первый Инвестиционный Банк";044525408;30101810900000000408;Назначение платежа? Например, порядковый номер ED101 = 392
02;45;393;2023-08-17;4583001999;1;01;2016-08-26;90;КУ КБ "ПРИСКО КАПИТАЛ БАНК", АО - ГК "АСВ";044525652;30101810645250000652;КУ КБ "МРБ" (ООО)" - ГК "АСВ";044525789;30101810945250000789;Назначение платежа? Например, порядковый номер ED101 = 393
02;45;394;2023-08-17;4583001999;1;01;2017-09-08;90;КУ ПАО "БАНК ПРЕМЬЕР КРЕДИТ" - ГК "АСВ";044525899;30101810945250000899;КУ КБ "ИНТЕРКРЕДИТ" (АО) - ГК "АСВ";044525957;30101810845250000957;Назначение платежа? Например, порядковый номер ED101 = 394
02;45;395;2023-08-17;4583001999;1;01;2016-09-19;90;КУ АО "ЕВРОАКСИС БАНК" - ГК "АСВ";044525193;30101810600000000193;КУ БАНК ЭКОНОМИЧЕСКИЙ СОЮЗ (АО) - ГК "АСВ";044525137;30101810445250000137;Назначение платежа? Например, порядковый номер ED101 = 395
02;45;396;2023-08-17;4583001999;1;01;2016-05-06;90;КУ КБ "АЛЬТА-БАНК" (ЗАО) - ГК "АСВ";044525424;30101810900000000424;КУ КБ "ХОЛДИНГ-КРЕДИТ" ООО - ГК "АСВ";044525910;30101810345250000910;Назначение платежа? Например, порядковый номер ED101 = 396
02;45;397;2023-08-17;4583001999;1;01;2016-08-09;90;КУ "СОВЕРЕН БАНК" (АО) - ГК "АСВ";044525749;30101810545250000749;КУ ЗАО МЕЖДУНАРОДНЫЙ ПРОМЫШЛЕННЫЙ БАНК-ГК АСВ;044525748;30101810000000000748;Назначение платежа? Например, порядковый номер ED101 = 397
02;45;398;2023-08-17;4583001999;1;01;2013-12-05;90;КУ ООО КБ "ИНСТРОЙБАНК" ГК "АСВ";044525690;30101810445250000690;КУ ОАО АКБ "ЛЕСБАНК"-ГК "АСВ";044525694;30101810645250000694;Назначение платежа? Например, порядковый номер ED101 = 398
02;45;399;2023-08-17;4583001999;1;01;2017-10-09;90;КУ КБ "МСБ" (ООО) - ГК "АСВ";044525421;30101810245250000421;КУ КБ "ТРАНСНАЦИОНАЛЬНЫЙ БАНК" (ООО)-ГК "АСВ";044525374;30101810745250000374;Назначение платежа? Например, порядковый номер ED101 = 399
02;45;400;2023-08-17;4583001999;1;01;2016-05-23;90;КУ КБ "УНИФИН" АО - ГК "АСВ";044525423;30101810845250000423;КУ АКБ "БНКВ" (АО) - ГК "АСВ";044525556;30101810945250000556;Назначение платежа? Например, порядковый номер ED101 = 400
02;45;401;2023-08-17;4583001999;1;01;1994-01-20;20;АКБ "НРБанк" (АО);044525933;30101810200000000933;КУРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";043807798;30101810700000000798;Назначение платежа? Например, порядковый номер ED101 = 401
02;45;402;2023-08-17;4583001999;1;01;2018-03-19;90;КУ АО КБ "СЕВЕРНЫЙ КРЕДИТ" - ГК "АСВ";041909769;30101810500000000769;КОНКУР.УПРАВ.ОАО БАНК "ПСБ"-ГК АСВ;048073765;30101810480730000765;Назначение платежа? Например, порядковый номер ED101 = 402
02;45;403;2023-08-17;4583001999;1;01;2014-07-21;90;КОНКУР.УПРАВ.ОАО "АФ БАНК"-ГК АСВ;048073855;30101810800000000855;КУ ООО "УРАЛКАПИТАЛБАНК" - ГК "АСВ";048073809;30101810500000000809;Назначение платежа? Например, порядковый номер ED101 = 403
02;45;404;2023-08-17;4583001999;1;01;2016-09-30;90;КУ ООО РИКБ "РИНВЕСТБАНК" - ГК "АСВ";046126790;30101810000000000790;ООО БАНК "АВЕРС";049205774;30101810500000000774;Назначение платежа? Например, порядковый номер ED101 = 404
02;50;405;2023-08-17;4583001999;1;01;2000-11-17;30;СИБИРСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";045004816;30101810500000000816;Государственная корпорация "Ростех";245011074;40503810145250000025;Назначение платежа? Например, порядковый номер ED101 = 405
02;50;406;2023-08-17;4583001999;1;01;1996-10-04;30;ФИЛИАЛ ПАО "БАНК УРАЛСИБ" В Г.НОВОСИБИРСК;045004725;30101810400000000725;КУ АКБ "ИНКАРОБАНК" (АО) - ГК "АСВ";044525124;30101810445250000124;Назначение платежа? Например, порядковый номер ED101 = 406
02;45;407;2023-08-17;4583001999;1;01;2016-03-31;90;КУ КБ "КБР БАНК" (ООО) - ГК "АСВ";044525485;30101810045250000485;КУ ЗАО "ИПОТЕК БАНК" - ГК "АСВ";044525603;30101810445250000603;Назначение платежа? Например, порядковый номер ED101 = 407
02;45;408;2023-08-17;4583001999;1;01;2018-01-24;90;КУ КБ "АРСЕНАЛ" ООО - ГК "АСВ";044525342;30101810145250000686;КУ ООО "ДЖАСТ БАНК" - ГК "АСВ";044525686;30101810845250000342;Назначение платежа? Например, порядковый номер ED101 = 408
02;45;409;2023-08-17;4583001999;1;01;2016-02-15;90;КУ БАНК "ЕВРОКРЕДИТ" (ООО)-ГК "АСВ";044525882;30101810745250000882;КУ БАНК "НАВИГАТОР" (ОАО) - ГК "АСВ";044525477;30101810545250000477;Назначение платежа? Например, порядковый номер ED101 = 409
02;45;410;2023-08-17;4583001999;1;01;2015-11-23;90;КУ ПАО "ТАЙМ БАНК" - ГК "АСВ";044525713;30101810445250000713;КУ АО "ГРИНФИЛДБАНК" - ГК "АСВ";044525271;30101810945250000271;Назначение платежа? Например, порядковый номер ED101 = 410
02;45;411;2023-08-17;4583001999;1;01;2016-08-10;90;КУ КБ "ФИНАНСОВЫЙ СТАНДАРТ" (ООО) - ГК "АСВ";044525547;30101810145250000547;КУ КБ "ВЕГА-БАНК" (ООО) - ГК "АСВ";044525242;30101810945250000242;Назначение платежа? Например, порядковый номер ED101 = 411
02;45;412;2023-08-17;4583001999;1;01;2016-02-18;90;КУ БАНК ИТБ (АО) - ГК "АСВ";044525274;30101810845250000274;КУ АО КБ "БТФ" - ГК "АСВ";044525279;30101810100000000279;Назначение платежа? Например, порядковый номер ED101 = 412
02;45;413;2023-08-17;4583001999;1;01;2015-09-14;90;КУ ОАО КБ "МАСТ-БАНК" - ГК "АСВ";044525465;30101810845250000465;КУ АО "ТУСАРБАНК" - ГК "АСВ";044525755;30101810445250000755;Назначение платежа? Например, порядковый номер ED101 = 413
02;45;414;2023-08-17;4583001999;1;01;2018-06-25;90;КУ АКБ "МАСТЕР-КАПИТАЛ" (ОАО) - ГК "АСВ";044525756;30101810745250000756;КУ АКБ "ОБПИ" (ПАО) - ГК "АСВ";044525776;30101810945250000776;Назначение платежа? Например, порядковый номер ED101 = 414
02;32;415;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Кемеровской области - Кузбассу;013207212;40102810745370000032;КУ АО АКБ "БАНКИРСКИЙ ДОМ" - ГК "АСВ";044030892;30101810400000000892;Назначение платежа? Например, порядковый номер ED101 = 415
02;45;416;2023-08-17;4583001999;1;01;2015-12-29;99;государственная корпорация "Агентство по страхованию вкладов";245011072;40503810245250000051;Ф-Л СИБИРСКИЙ ПАО БАНК "ФК ОТКРЫТИЕ";045004867;30101810250040000867;Назначение платежа? Например, порядковый номер ED101 = 416
02;36;417;2023-08-17;4583001999;1;01;2013-12-23;90;ГК "АСВ" - КУ ОАО "ВОЛГО-КАМСКИЙ БАНК";043601709;30101810700000000709;БАЙКАЛЬСКИЙ БАНК ПАО СБЕРБАНК;042520607;30101810900000000607;Назначение платежа? Например, порядковый номер ED101 = 417
02;52;418;2023-08-17;4583001999;1;01;2018-10-16;90;КУ АО "Мираф-Банк" - ГК "АСВ";045209703;30101810050045209703;КУ БАНК "СИБЭС" (АО) - ГК "АСВ";045209713;30101810200000000713;Назначение платежа? Например, порядковый номер ED101 = 418
02;27;419;2023-08-17;4583001999;1;01;2000-01-01;99;Избирательная комиссия Калининградской области;227000057;40301810700000000002;Избирательная комиссия Новгородской области;249000136;40301810600000000001;Назначение платежа? Например, порядковый номер ED101 = 419
02;36;420;2023-08-17;4583001999;1;01;1994-01-20;20;АО "ТОЛЬЯТТИХИМБАНК";043678838;30101810000000000838;АО "Датабанк";049401871;30101810900000000871;Назначение платежа? Например, порядковый номер ED101 = 420
02;22;421;2023-08-17;4583001999;1;01;1996-11-19;30;ФИЛИАЛ "НИЖЕГОРОДСКИЙ" АО "АЛЬФА-БАНК";042202824;30101810200000000824;КУ КБ "РЭБ" (АО) - ГК "АСВ";044525783;30101810145250000783;Назначение платежа? Например, порядковый номер ED101 = 421
02;45;422;2023-08-17;4583001999;1;01;1994-01-20;90;КУ ПАО "ОФК БАНК" - ГК "АСВ";044525293;30101810745250000293;КУ ПАО АКБ "1БАНК" ГК "АСВ";049033746;30101810900000000746;Назначение платежа? Например, порядковый номер ED101 = 422
02;45;423;2023-08-17;4583001999;1;01;2014-09-25;90;КУ ИАБ "ДИГ-БАНК" (ОАО) ГК "АСВ";049033780;30101810500000000780;КУ АКБ "БРР" (ОАО) ГК "АСВ";049033764;30101810500000000764;Назначение платежа? Например, порядковый номер ED101 = 423
02;07;424;2023-08-17;4583001999;1;01;1994-01-20;30;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. СТАВРОПОЛЕ;040702788;30101810100000000788;ББР Банк (АО);044525769;30101810745250000769;Назначение платежа? Например, порядковый номер ED101 = 424
02;80;425;2023-08-17;4583001999;1;01;2023-07-03;99;территориальная избирательная комиссия Калининского района городского округа город Уфа Республики Башкортостан;200000272;40202810145378073003;территориальная избирательная комиссия Ленинского района городского округа город Уфа Республики Башкортостан;200000270;40202810845378073002;Назначение платежа? Например, порядковый номер ED101 = 425
02;49;426;2023-08-17;4583001999;1;01;2023-07-03;99;Территориальная избирательная комиссия Боровичского района;200000239;40206810245370490601;КУ ООО КБ "Кредит Экспресс" - ГК "АСВ";046015961;30101810600000000961;Назначение платежа? Например, порядковый номер ED101 = 426
02;07;427;2023-08-17;4583001999;1;01;1994-01-20;20;ПАО СТАВРОПОЛЬПРОМСТРОЙБАНК;040702760;30101810500000000760;Ф-Л БАНКА ГПБ (АО) В Г. НОВОМ УРЕНГОЕ;047186825;30101810665777100825;Назначение платежа? Например, порядковый номер ED101 = 427
02;50;428;2023-08-17;4583001999;1;01;2019-12-20;30;ф-л "Невский" ПАО "Банк "Санкт-Петербург";045004888;30101810450045004888;Филиал ООО КБ "РостФинанс" в Благовещенске;041012051;30101810045371012051;Назначение платежа? Например, порядковый номер ED101 = 428
02;65;429;2023-08-17;4583001999;1;01;2018-12-18;30;Филиал "Уральский" АО КБ "Солидарность";046577517;30101810065770000517;Филиал "Дальневосточный" АО КБ "Солидарность";041012050;30101810610120000050;Назначение платежа? Например, порядковый номер ED101 = 429
02;45;430;2023-08-17;4583001999;1;01;2020-07-06;30;Московский филиал ООО КБ "Дружба";044525310;30101810945250000310;ФИЛИАЛ "ЛЫСЬВА" АО АКБ "АЛЕФ-БАНК";045773804;30101810965775700804;Назначение платежа? Например, порядковый номер ED101 = 430
02;45;431;2023-08-17;4583001999;1;01;2019-06-14;30;Филиал ПАО РОСБАНК "Росбанк Дом";044525354;30101810545250000354;Филиал РОСБАНК Авто ПАО РОСБАНК;044525454;30101810445250000454;Назначение платежа? Например, порядковый номер ED101 = 431
02;50;432;2023-08-17;4583001999;1;01;2020-04-27;30;Филиал АО АКБ "НОВИКОМБАНК" в г. Новосибирске;040349602;30101810150045004162;КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК;045004162;30101810100000000602;Назначение платежа? Например, порядковый номер ED101 = 432
02;00;433;2023-08-17;4583001999;1;01;1998-10-29;99;Национальный Банк Республики Казахстан;245001294;30107810300000000035;Межрегиональное операционное УФК;024501901;40102810045370000002;Назначение платежа? Например, порядковый номер ED101 = 433
02;45;434;2023-08-17;4583001999;1;01;2009-10-22;30;Московский филиал АО "Банк Акцепт";044525757;30101810045250000757;АО "Райффайзенбанк";044525700;30101810200000000700;Назначение платежа? Например, порядковый номер ED101 = 434
02;45;435;2023-08-17;4583001999;1;01;1994-09-20;20;ООО "ПроКоммерцБанк";044525699;30101810145250000699;КУ ПАО АГРОИНКОМБАНК-ГК "АСВ";041203726;30101810800000000726;Назначение платежа? Например, порядковый номер ED101 = 435
02;22;436;2023-08-17;4583001999;1;01;2017-05-22;20;АО "САРОВБИЗНЕСБАНК";042202718;30101810422020000718;КУ АИБ "ИМБАНК" (ОАО) ГК "АСВ";048209744;30101810800000000744;Назначение платежа? Например, порядковый номер ED101 = 436
02;82;437;2023-08-17;4583001999;1;01;2018-06-28;90;КУ АО АКБ "ЭЛЬБИН" ГК "АСВ";048209755;30101810200000000755;КУ ОАО АКБ "ЭКСПРЕСС" ГК "АСВ";048209918;30101810500000000918;Назначение платежа? Например, порядковый номер ED101 = 437
02;71;438;2023-08-17;4583001999;1;01;2023-06-26;99;Территориальная избирательная комиссия города Салехарда;200000178;40202810645377182073;Участковая избирательная комиссия избирательного участка № 14;200000238;40206810145371125018;Назначение платежа? Например, порядковый номер ED101 = 438
02;05;439;2023-08-17;4583001999;1;01;2023-07-06;99;территориальная избирательная комиссия № 1 Ленинского района города Владивостока;200000263;40202810645370507001;Территориальная избирательная комиссия Кировского района Кемеровского городского округа;200000267;40202810445373207003;Назначение платежа? Например, порядковый номер ED101 = 439
02;32;440;2023-08-17;4583001999;1;01;2023-07-06;99;Территориальная избирательная комиссия Заводского района Новокузнецкого городского округа;200000290;40202810345373209008;БАНК ПТБ (ООО);048073846;30101810000000000846;Назначение платежа? Например, порядковый номер ED101 = 440
02;76;441;2023-08-17;4583001999;1;01;1994-11-15;30;ЧИТИНСКОЕ ОТДЕЛЕНИЕ  N8600 ПАО СБЕРБАНК;047601637;30101810500000000637;ООО "Чайна Констракшн Банк";044525777;30101810000000000777;Назначение платежа? Например, порядковый номер ED101 = 441
02;45;442;2023-08-17;4583001999;1;01;1994-01-20;20;ПАО "БАНК УРАЛСИБ";044525787;30101810100000000787;АО АКБ "ЕВРОФИНАНС МОСНАРБАНК";044525204;30101810900000000204;Назначение платежа? Например, порядковый номер ED101 = 442
02;45;443;2023-08-17;4583001999;1;01;1994-01-20;20;АКБ "БЭНК ОФ ЧАЙНА" (АО);044525213;30101810700000000213;КУ "УМ-Банк" ООО - ГК "АСВ";044525941;30101810945250000941;Назначение платежа? Например, порядковый номер ED101 = 443
02;40;444;2023-08-17;4583001999;1;01;2000-01-01;99;Санкт-Петербургская избирательная комиссия;240000189;40301810900000000001;ООО "МБ РУС Банк";044525159;30101810000000000159;Назначение платежа? Например, порядковый номер ED101 = 444
02;32;445;2023-08-17;4583001999;1;01;2023-07-06;99;Территориальная избирательная комиссия Новокузнецкого муниципального округа;200000289;40202810645373209009;Ленинская районная территориальная избирательная комиссия города Екатеринбурга;200000214;40206810645376577005;Назначение платежа? Например, порядковый номер ED101 = 445
02;71;446;2023-08-17;4583001999;1;01;2023-07-06;99;Территориальная избирательная комиссия города Ханты-Мансийска;200000274;40202810845377162002;Чкаловская районная территориальная избирательная комиссия города Екатеринбурга;200000215;40206810945376577006;Назначение платежа? Например, порядковый номер ED101 = 446
02;11;447;2023-08-17;4583001999;1;01;2023-07-06;99;Участковая избирательная комиссия избирательного участка № 33;200000222;40206810845371125020;территориальная избирательная комиссия города Сургута;200000248;40202810145377144001;Назначение платежа? Например, порядковый номер ED101 = 447
02;08;448;2023-08-17;4583001999;1;01;2016-09-19;30;Ф-Л ДАЛЬНЕВОСТОЧНЫЙ ПАО БАНКА "ФК ОТКРЫТИЕ";040813704;30101810908130000704;УФК по Донецкой Народной Республике;042157901;40102810745370000095;Назначение платежа? Например, порядковый номер ED101 = 448
02;45;449;2023-08-17;4583001999;1;01;1994-01-20;20;ООО "Бланк банк";044525801;30101810645250000801;Камчатский РФ АО "Россельхозбанк";043002801;30101810100000000801;Назначение платежа? Например, порядковый номер ED101 = 449
02;36;450;2023-08-17;4583001999;1;01;1994-08-12;20;ООО "ЗЕМСКИЙ БАНК";043601811;30101810922023601811;КУ АО "Рускобанк" - ГК "АСВ";044030725;30101810545374030725;Назначение платежа? Например, порядковый номер ED101 = 450
02;45;451;2023-08-17;4583001999;1;01;2023-04-11;90;КУ ПАО "Выборг-банк" - ГК "АСВ";044030728;30101810445374030728;Конкурсный управляющий ООО "ЛЕНОБЛБАНК" - ГК "АСВ";044030738;30101810545374030738;Назначение платежа? Например, порядковый номер ED101 = 451
02;45;452;2023-08-17;4583001999;1;01;2023-04-11;90;Конкурсный управляющий АО АКБ "Констанс-Банк" - ГК "АСВ";044030842;30101810745374030842;КУ ПАО АКБ "НОВАЦИЯ" - ГК "АСВ";047908700;30101810300000000700;Назначение платежа? Например, порядковый номер ED101 = 452
02;60;453;2023-08-17;4583001999;1;01;2000-07-14;30;ФИЛИАЛ "РОСТОВСКИЙ" АО "АЛЬФА-БАНК";046015207;30101810500000000207;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ ООО "БАНК РБ"-ГК "АСВ";043207776;30101810900000000776;Назначение платежа? Например, порядковый номер ED101 = 453
02;05;454;2023-08-17;4583001999;1;01;2022-12-05;52;УФК по Приморскому краю;040583100;40116810545376614010;УФК по Волгоградской области;041801100;40116810445376614020;Назначение платежа? Например, порядковый номер ED101 = 454
02;65;455;2023-08-17;4583001999;1;01;1999-02-12;30;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. ЕКАТЕРИНБУРГЕ;046577952;30101810400000000952;ФИЛИАЛ № 2351 БАНКА ВТБ (ПАО);040349758;30101810703490000758;Назначение платежа? Например, порядковый номер ED101 = 455
02;27;456;2023-08-17;4583001999;1;01;2016-04-07;52;УФК по Калининградской области;044525880;40116810827850010001;Банк "ВБРР" (АО);042785100;30101810900000000880;Назначение платежа? Например, порядковый номер ED101 = 456
02;45;457;2023-08-17;4583001999;1;01;2006-04-13;20;ООО "Америкэн Экспресс Банк";044525717;30101810400000000717;АО "БАНК БЕРЕЙТ";044030905;30101810145374030905;Назначение платежа? Например, порядковый номер ED101 = 457
02;10;458;2023-08-17;4583001999;1;01;1994-01-20;20;ПАО КБ "ВОСТОЧНЫЙ";041012718;30101810700000000718;Избирком Карелии;286000017;40202810200000000182;Назначение платежа? Например, порядковый номер ED101 = 458
02;45;459;2023-08-17;4583001999;1;01;1994-01-20;20;АКБ "Абсолют Банк" (ПАО);044525976;30101810500000000976;ООО "Банк Точка";044525104;30101810745374525104;Назначение платежа? Например, порядковый номер ED101 = 459
02;40;460;2023-08-17;4583001999;1;01;2023-04-25;99;Избирательная комиссия Ленинградской области;200000156;40301810045374030002;ООО "ОЗОН Банк";044525068;30101810645374525068;Назначение платежа? Например, порядковый номер ED101 = 460
02;45;461;2023-08-17;4583001999;1;01;2016-03-22;90;КУ ООО КБ "РЕНЕССАНС" - ГК "АСВ";044525083;30101810845250000083;КУ ПАО "ИНТЕХБАНК" - ГК "АСВ";049205804;30101810700000000804;Назначение платежа? Например, порядковый номер ED101 = 461
02;45;462;2023-08-17;4583001999;1;01;2017-10-06;90;КУ АКБ "СПУРТ" (ПАО) - ГК "АСВ";049205858;30101810400000000858;КУ ПАО "ТАТФОНДБАНК" - ГК "АСВ";049205815;30101810100000000815;Назначение платежа? Например, порядковый номер ED101 = 462
02;32;463;2023-08-17;4583001999;1;01;2023-07-10;99;Территориальная избирательная комиссия Центрального района Кемеровского городского округа;200000275;40202810045373207005;Территориальная избирательная комиссия Рудничного района Кемеровского городского округа;200000291;40202810345373207006;Назначение платежа? Например, порядковый номер ED101 = 463
02;86;464;2023-08-17;4583001999;1;01;2023-07-10;99;Территориальная избирательная комиссия Прионежского района;200000209;40206810145378602001;Территориальная избирательная комиссия по городу Черкесску;200000292;40301810745379133292;Назначение платежа? Например, порядковый номер ED101 = 464
02;35;465;2023-08-17;4583001999;1;01;2023-07-10;99;территориальная избирательная комиссия Бахчисарайского района Республики Крым;200000296;40301810445373510002;Ленская территориальная избирательная комиссия Республика Саха (Якутия);200000288;40202810445379820001;Назначение платежа? Например, порядковый номер ED101 = 465
02;80;466;2023-08-17;4583001999;1;01;2023-07-05;99;территориальная избирательная комиссия муниципального района Стерлитамакский район Республики Башкортостан;200000278;40202810245378082022;территориальная избирательная комиссия муниципального района Белорецкий район Республики Башкортостан;200000283;40202810945378086009;Назначение платежа? Например, порядковый номер ED101 = 466
02;80;467;2023-08-17;4583001999;1;01;2023-07-07;99;Территориальная избирательная комиссия муниципального района Туймазинский район Республики Башкортостан;200000287;40202810145378047001;ООО "ПСБ Донецк";042157115;30111810645372157115;Назначение платежа? Например, порядковый номер ED101 = 467
02;82;468;2023-08-17;4583001999;1;01;1994-01-20;20;ООО КБ "МВС БАНК";048209775;30101810400000000775;ОРЕНБУРГСКОЕ ОТДЕЛЕНИЕ N8623 ПАО СБЕРБАНК;045354601;30101810600000000601;Назначение платежа? Например, порядковый номер ED101 = 468
02;36;469;2023-08-17;4583001999;1;01;2018-10-02;90;ГК "АСВ" - КУ АО "НСТ-БАНК";045354880;30101810265775300880;ДАЛЬНЕВОСТОЧНЫЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";040813886;30101810600000000886;Назначение платежа? Например, порядковый номер ED101 = 469
02;45;470;2023-08-17;4583001999;1;01;1994-01-20;20;"Банк Стрела" АО;044030724;30101810400000000724;КУ АО "Кросна-Банк" - ГК "АСВ";044525773;30101810045250000773;Назначение платежа? Например, порядковый номер ED101 = 470
02;36;471;2023-08-17;4583001999;1;01;1994-01-20;20;АО КБ "СОЛИДАРНОСТЬ";043601706;30101810800000000706;КУ ООО "ДАГЭНЕРГОБАНК" ГК "АСВ";048209964;30101810800000000964;Назначение платежа? Например, порядковый номер ED101 = 471
02;45;472;2023-08-17;4583001999;1;01;2018-10-26;99;АНО "СОДФУ";200000412;40503810745250000030;Тульский РФ АО "Россельхозбанк";047003715;30101810400000000715;Назначение платежа? Например, порядковый номер ED101 = 472
02;45;473;2023-08-17;4583001999;1;01;1997-09-02;20;АО "Кредит Европа Банк (Россия)";044525767;30101810900000000767;УФК по г. Санкт-Петербургу;044080104;40116810700000010041;Назначение платежа? Например, порядковый номер ED101 = 473
02;05;474;2023-08-17;4583001999;1;01;1994-01-20;20;АО "Дальневосточный банк";040507705;30101810900000000705;Филиал №11 АО МОСОБЛБАНК;043207757;30101810000000000757;Назначение платежа? Например, порядковый номер ED101 = 474
02;43;475;2023-08-17;4583001999;1;01;2023-01-04;60;ООО "ПСБ Луганск";044371139;30111810045374371139;КУ АО КБ "РУБАНК" - ГК "АСВ";044525744;30101810045250000744;Назначение платежа? Например, порядковый номер ED101 = 475
02;50;476;2023-08-17;4583001999;1;01;2014-09-04;30;ФИЛИАЛ БАНКА "ВБРР" (АО) В Г.НОВОСИБИРСКЕ;045004778;30101810750040000778;АО "Таганрогбанк";046015946;30101810960150000946;Назначение платежа? Например, порядковый номер ED101 = 476
02;45;477;2023-08-17;4583001999;1;01;1994-01-20;90;КУ ПАО "ДОНХЛЕББАНК"- ГК "АСВ";046015761;30101810800000000761;БАНК ПЕРМЬ (АО);045773756;30101810200000000756;Назначение платежа? Например, порядковый номер ED101 = 477
02;29;478;2023-08-17;4583001999;1;01;1995-06-08;20;АО "ГАЗЭНЕРГОБАНК";042908701;30101810600000000701;АКБ "Ланта-Банк" (АО);044525348;30101810400000000348;Назначение платежа? Например, порядковый номер ED101 = 478
02;58;479;2023-08-17;4583001999;1;01;2023-06-14;99;Территориальная избирательная комиссия Новосокольнического района;200000164;40202810945375853004;Территориальная избирательная комиссия города Великие Луки;200000167;40202810245375853005;Назначение платежа? Например, порядковый номер ED101 = 479
02;7700;480;2023-08-17;4583001999;1;01;1993-12-31;99;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА;204000206;40202810345377719001;Избирательная комиссия Красноярского края;277000440;40202810745370407001;Назначение платежа? Например, порядковый номер ED101 = 480
02;92;481;2023-08-17;4583001999;1;01;1994-01-20;20;ПАО "АК БАРС" БАНК;049205805;30101810000000000805;КИРОВСКОЕ ОТДЕЛЕНИЕ N8612 ПАО СБЕРБАНК;043304609;30101810500000000609;Назначение платежа? Например, порядковый номер ED101 = 481
02;80;482;2023-08-17;4583001999;1;01;2008-12-25;30;БАШКИРСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;048073948;30101810980730000948;Облизбирком;254000012;40202810245375402001;Назначение платежа? Например, порядковый номер ED101 = 482
02;07;483;2023-08-17;4583001999;1;01;1998-02-24;30;Ф-Л БАНКА ГПБ (АО) "СЕВЕРО-КАВКАЗСКИЙ";040702754;30101810600000000754;Филиал "ПростоБанк" Банка "КУБ" (АО);044525858;30101810245250000858;Назначение платежа? Например, порядковый номер ED101 = 483
02;50;484;2023-08-17;4583001999;1;01;2018-10-26;30;Новосибирский филиал РНКО "Р-ИНКАС" (ООО);045004051;30103810450045004051;"Северный Народный Банк" (АО) Ф-л в г. Усинск;048718777;30101810440300087777;Назначение платежа? Например, порядковый номер ED101 = 484
